MU_1;MU_2;MU_3;MU_4;MU_5;MU_6;MU_7;MU_8
0.002183428661073127;-0.00475683310756271;0.004670621492631606;-0.004189188232609537;-0.002229503741452836;0.006103919844735229;-0.0008226829296286406;0.0032648716384978313
0.005048668736279051;-0.0015112374439732305;0.0057023096441731844;-0.00241017952692592;-0.0005162389982938073;-0.007199348744173128;-0.002027437133270642;0.002986351199374368
0.008961118186914922;0.002667391790608961;0.009445335208708753;-0.0017891126082764316;-0.00035806020599227337;-0.015307606304438844;-0.002782351432115544;0.002192410729971641
0.008779895807878252;3.245215412029802e-05;0.00947047695185249;-0.0026507060611591217;-0.0012463154718011509;-0.012689211106605636;-0.0022731761220920166;0.0015432830191336065
0.00515712277309887;-0.00546018085945419;0.003520829755504558;0.0014755121522684275;0.0006102213558943543;-0.003984428943240167;-0.0007753903329144313;0.0006640136053890121
0.0024058352550884806;-0.005809804280712329;-0.0033234957732927958;0.01403296097058043;0.006107568780392039;0.002973856814578503;0.0008109127270327918;-0.00034206352820139135
0.0019488966515478893;-0.0021143580709948803;-0.004401228577114189;0.025489824558972862;0.009334882062582176;0.005893112191866127;0.0012552612685697308;-0.0006244101448949071
0.002479852592062131;-0.000670374895425601;-5.816618985923665e-05;0.023175273915031522;0.005730409955995212;0.006344363654323552;-0.0006503089045818114;0.00023456021174464553
0.003461100389748663;-0.002340506807570178;0.0018356815685519857;0.007308734621828538;0.00017951493655623803;0.0044241299280369985;-0.004671837386711911;0.002161230086153663
0.004285370307141783;-0.0034978155313782505;-0.002402441405037815;-0.009809968977061347;2.0685584489669576e-06;-0.0004702968804666988;-0.007940237584014456;0.004419814486889781
0.0027421827081419783;-0.002989341677953089;-0.0054559791187770565;-0.016492217360512113;0.004080704400834509;-0.006012049378624137;-0.007080063600934616;0.004739368567741833
-0.0015080688403640264;-0.0024870600801807042;-0.0013274970130404688;-0.01075522971728808;0.005149527016392965;-0.007151723413380998;-0.003117732680051687;0.0017559234840256114
-0.004316870458842331;-0.002528854579448147;0.0032198925929672177;-0.00025753857630496916;-0.0005032131164246222;-0.0005443973239305279;-0.001491058366710824;-0.0014959702932526655
-0.0021363298384844405;-0.0018600913457981214;-5.52780745879638e-05;0.00595711201344922;-0.00928060403776567;0.010523592224548644;-0.0042018113489866536;-0.0014428995973699696
0.0023617365338959137;0.00017086682576876572;-0.006150250352651611;0.005560258251555953;-0.014260657456529621;0.016969753414142745;-0.006287801859055156;-0.0005119210039623622
0.0034530378881711455;0.0023242735741709555;-0.004681746045544663;0.002765158096517412;-0.01183384947233674;0.013155134351240489;-0.00409526592282177;-0.0030393949265492422
-0.0006771293789684166;0.002711177496382862;0.004161858733605532;0.0026395405188446345;-0.004571217080191963;0.0036652353799276295;-0.0011903183929627909;-0.006365463300186679
-0.006463084110590812;0.0007445477942901606;0.0111891107554926;0.0057819993723492655;0.002147820328714362;-0.0029594331221433094;-0.001606887612581271;-0.00470640329759213
-0.009107345357736602;-0.0028282485131603933;0.011142715754135333;0.007473683385395007;0.0044272323192187345;-0.004111963058194542;-0.0035609585834101088;-0.00011664208734732183
-0.007501277256554505;-0.006945027719257268;0.006989089095835768;0.003727679181552184;0.0015655196907752172;-0.00311643815443917;-0.003549546439136387;0.0002275381708404399
-0.005255460000560128;-0.009148751903907616;0.0031897079450484197;-0.002687078942429686;-0.0034589766532575603;-0.0029442648179769347;-0.0006174173161772246;-0.003640622109058441
-0.005788615253671138;-0.005986095688910431;0.00023676937164887203;-0.005536898875430547;-0.0064377933283868575;-0.0032283215481983415;0.004817464240650611;-0.0047419726816777
-0.006813194929298634;0.00037521899219154076;-0.002096897251316674;-0.0028233008419179416;-0.0066499895242526285;-0.0017677631830089256;0.009540032984455448;-0.0012864433848721428
-0.0031833044323389594;0.0012881121853945752;-0.0010439746325051973;0.0017830288248632785;-0.006173634432052654;0.0021988713490025415;0.007119389330061495;0.0007508582984537979
0.0027363109327906998;-0.0030197498111793576;0.0032107374463846935;0.003026291903436845;-0.003820256207571131;0.005376324169905038;-0.0011613792234036297;-0.001550510959427537
-0.0003878925302856569;0.0026643532630791517;0.002670437550176178;-0.00188026555249883;0.0039513305880666426;0.0030743053722137015;-0.001968994542916698;-0.003318054277583034
-0.015616535938154269;0.023166781900443655;-0.007518764834616125;-0.009572133554490183;0.013079618743159771;-0.0030221700535220408;0.008056153365387533;-0.0018984733635448484
-0.025896998942621305;0.03606631437733432;-0.01846055655359394;-0.011186398110652671;0.012016153286399791;-0.00477665653940668;0.009675207496602205;-0.0024794132824430847
-0.013687528167554681;0.022641031544596128;-0.01887942488714137;-0.002594440007140884;-0.0007662774576763431;-0.0007399509150535572;-0.006176876324960741;-0.006064178788852468
0.013073668258373724;-0.0007722753219230413;-0.009928524860060104;0.008583017270567744;-0.010398511941900819;-0.001328176599516385;-0.014535444816601118;-0.0033814196598233163
