MU_1;MU_2;MU_3;MU_4;MU_5;MU_6
-0.011064788833508268;0.0029300776719174467;-0.00741971654504477;0.004470994800998601;-0.0024942850098963916;-0.0036939257796283244
-0.026899067236859604;0.0019992192990140167;0.01114226692600158;-0.003323924708416248;-0.013986391376130947;0.02183930148588481
-0.024027031522488897;-0.0005842104211639513;0.008850561077196442;-0.00648015732100711;-0.015778154256243595;0.028412535131498204
-0.004055336368509351;0.0035817355265183514;-0.004567761197215773;-0.01227097610544487;-0.01650182170543095;0.011436594167205794
0.007206734721340351;0.010554312493799714;-0.007626534521044806;-0.01041217801663206;-0.011666427674927171;0.0003613737997312946
-0.004322008014727345;0.011050540329831143;0.00523653210252485;0.008168063275395048;0.008072483055182753;0.008424645472658776
-0.016787403031094234;0.005312432674091067;0.017840753870491208;0.027788143608780562;0.025797835383647844;0.013176425346644434
-0.005790725802880305;0.0011420902831265083;0.016680818268646227;0.025936034155535078;0.018764648373434924;4.55383367258761e-05
0.01850151291286566;0.0037718502716217466;0.00856553164535405;0.003952943347960564;0.0005459210699478403;-0.008846136998932488
0.030810591656441462;0.010696587882973702;0.005055660275515919;-0.016254702824760055;0.0004318477615282599;0.004218954773773603
0.026065793818939826;0.012181373359796268;0.004949980279172886;-0.017842820773193463;0.013611517951880522;0.01584860014035986
0.015851474964297337;0.0027694989537553542;0.004057630392126155;-0.005537644613574081;0.012046224169422573;0.0023615334295549045
0.008233678098628527;-0.006558407731851479;0.0067137217387749715;0.00019030096925886823;-0.00644872035802397;-0.015029929335196226
0.00455108149158672;-0.002752295054996213;0.014307645884785837;-0.011003538344955132;-0.01562143388253704;-0.007678014682051353
0.0033363629522461732;0.005642112886897211;0.016253465216671457;-0.024460077282916264;-0.002751539873723723;0.009392170600436444
