MU_1;MU_2;MU_3;MU_4;MU_5;MU_6;MU_7;MU_8;MU_9
-0.0040125686374166795;0.003871397477398667;-0.0008739595825406131;0.0015519863612625175;-0.0026399791870890367;-0.010278541759870575;-0.0006245061101629281;-0.0006928938563110744;0.004492375427673396
-0.0029903898752445435;0.0023174799965769745;0.0023154498600369516;0.0016241442352366074;-0.005753114510206083;-0.0174084597044532;0.003000792911604466;-0.006332965942683645;0.004855442746686068
-0.0013954723126663499;-0.0019429758789662529;0.004199684708005811;-0.0008331048843032131;-0.0017346657962627667;-0.011589357768852183;0.004359499099648683;-0.007356017643695205;0.001730914585341082
-0.0011847960998080645;-0.004776154299175478;0.0007777301283823678;0.003780640076708347;0.0026271634080341152;-0.0007164560174990997;-0.0006906727120261283;-0.0005941089290072583;-0.0016988989697717743
-0.0025669343928561997;-0.0026665078920570053;-0.005591129635541709;0.015843441626414843;-0.0008145360985287205;0.005606545170765342;-0.009159022223170379;0.01047158967712612;-0.0016460146297617448
-0.0032836237302592023;0.0017219425411091904;-0.008521073928056051;0.022828320772561337;-0.006919885649840173;0.005004070195229906;-0.014176033978146247;0.016825685775734612;-0.000624723177217684
-0.0025299700858978625;0.0027113593427742066;-0.006111515280549147;0.016439888944128775;-0.005326915098187239;0.002092237386744466;-0.011810064743013902;0.013017111631636087;-0.0031785023836354157
-0.0033634933863434155;-0.0014840792326906976;-0.004230845868316367;0.005787392142167519;0.003523756809766445;0.002156136199220181;-0.004507112504396692;0.0036511959118329727;-0.0065784767312380464
-0.007888806460819856;-0.007302264202067115;-0.0071700689081398;0.0027501382990740278;0.010294103806806183;0.005619968000819254;0.002236330771266289;-0.002861683352603081;-0.004839434836665469
-0.012613711136028213;-0.009955193006849888;-0.010658031653497794;0.004422317755551302;0.009976805753366865;0.007487281940938483;0.004474457895878593;-0.003990374848506037;-7.848374588945311e-05
-0.012969146755681801;-0.008352288285414417;-0.009786876357452816;0.002036391545849488;0.00584383939004067;0.00368382751922875;0.0015896810474637733;-0.003022990511282646;0.00028618586304687496
-0.010063949492142434;-0.006148630582908902;-0.005920023776864798;-0.003002703351447989;0.0022650107075100844;-0.002913928942119234;-0.0034156416965802476;-0.002879583116763095;-0.0037546625259689053
