MU_1;MU_2;MU_3;MU_4;MU_5;MU_6;MU_7;MU_8;MU_9
0.003982995286703456;0.006695598187022089;-0.012419592067322937;-0.011619521298533528;0.001719399636126886;0.011404934280841786;-0.008628338517981109;-0.0005583188429210764;-0.0017323889938634018
0.00017024253060909066;0.003829343200654792;-0.008099458029231416;-0.0010312450244735726;-0.001719338220530373;0.004288931103767836;-0.004726383438962152;0.0007747525546407443;0.00019317472848066745
-0.003774387473497085;0.009770834649853939;0.00016072034797940884;0.0033890626020613318;-0.005861761209894744;-0.008346139224401028;-0.008163253346882553;-0.002940678017117045;0.0005402863165003163
-0.0055636400810409005;0.015102156217426839;0.0042706808244280005;0.0008002483492252402;-0.008154778010220758;-0.015606618317121328;-0.01197338526405949;-0.009337455589319385;-0.0013892921190865404
-0.004479393010652219;0.009775511411683058;0.001276873281798723;-0.0010761386814157404;-0.0064674217908946095;-0.01160242527592827;-0.007101337961970989;-0.011191205294294257;-0.0031193959088806843
-0.0006465339390523536;0.002386584001643537;-0.002099186049773643;0.001254224211029124;-0.0006484779302314167;-0.004317270743760368;0.0007794753933845235;-0.004189428078791067;-0.0021071598363502607
0.004505049294347345;0.004599689589971257;-0.0006049532375355103;0.004029185832267466;0.006352902250010727;-0.004159128328097956;0.0012543538694723114;0.007973456864020258;0.000569381824295464
0.00769185913995076;0.009916567180122092;0.0008765050545408279;0.0035635825240266546;0.009699841818939072;-0.009070037698611576;-0.003370305127675383;0.015971469718066955;0.0012820384554823713
0.007046122510128831;0.006615143524454339;-0.0010784505228682005;0.0021389411288300396;0.006646998618919771;-0.009090449945590922;-0.0034391850679460845;0.014224960366170152;-0.0008587665532878208
0.005631745923138679;-0.001152251668916364;0.0013336948675093947;0.004659611207072676;-0.0013513882691933215;-0.00048550563572511514;0.0026717818692421685;0.007060321791444176;-0.0027217816944712946
0.007443901662870622;-0.002634621081016553;0.01170549682622584;0.01012970211005367;-0.01102622735632788;0.009947318353429508;0.008937373739047643;0.002627850349097538;-0.0025391856359152907
0.01098028020128671;0.0003937888010629408;0.016755375634228395;0.011410569283626966;-0.019236966796639252;0.012278789526012778;0.011735872932785366;0.003383487859992065;-0.002444952497658986
0.011790033257358749;-0.0014214670872220773;0.006933748423942365;0.005797249072090587;-0.022026283115354896;0.005329417621953722;0.010490877336893833;0.005067954554557787;-0.003635570663364552
0.009469197550391736;-0.009247227415434389;-0.0035941953970397783;-0.0003852479398453682;-0.01605918896154787;-0.00015535297995098018;0.0027418128926333402;0.0025792603921012086;-0.003824491315086656
0.007028187598596098;-0.01568759218119508;0.0022817178806679795;-0.001286722006322647;-0.00449254930870405;0.004589310663193847;-0.011252351001014948;-0.0035495402078544007;-0.002058867930374763
0.005625030835256501;-0.015127382876878148;0.016815372990457683;0.0008245015306798846;0.002794135682807786;0.01363065780158431;-0.021716719865314354;-0.006974192948834111;-0.0012100031545307316
0.00451462380497251;-0.00920325311386991;0.019721957060041602;0.0009530161730219663;0.0021672355254761726;0.014969652306670096;-0.017944682062478595;-0.005251742129902886;-0.0028225895436067745
0.00407165293814465;-0.00441342667650678;0.007292047252615544;-0.0014400771092300494;0.003954128493231335;0.006310658816562975;-0.002251606697298434;-0.005461942488886251;-0.0041280863124997826
