MU_1;MU_2;MU_3;MU_4;MU_5;MU_6;MU_7
-0.014176835304315738;0.01588129541091434;0.023360130544586365;0.01998705594234007;-0.013929256562902849;0.010263310481373262;0.03077047869246293
-0.013851471647173588;0.020989012652120335;0.012932238061356302;0.010705635926105357;-0.00579906604423078;0.012330048219372612;0.01759065312295655
-0.011697308172121093;0.023967586995103714;0.0012548256719405058;-0.0004532383206305275;0.00510646484258681;0.005994718910804237;-0.0038456607534111086
-0.007741476696383787;0.024112484103326042;-0.008229296451084667;-0.011605849692310924;0.01415496778853572;-0.005101918947688976;-0.021716487402381926
-0.002315962805142273;0.02121473848771481;-0.012805625904193221;-0.02032140280547566;0.017507242787539717;-0.015272835895044135;-0.026864488927436942
0.003916916039664819;0.015883295501099428;-0.011563188570886491;-0.024432835175432373;0.014098703816012744;-0.01975392935780066;-0.017587561896823766
0.010063760417973137;0.00946478540143977;-0.0056361916959451796;-0.023045952719229254;0.005922859702622893;-0.01680003022227883;5.087139473183616e-05
0.015217461511864015;0.0035462823927406083;0.002450221841765521;-0.01704093501964221;-0.003371978801274495;-0.008135126259622844;0.016187151025995803
0.018698673438800356;-0.0007025151470767026;0.009965413896379645;-0.008780778723209579;-0.010449049811046805;0.0021779987651317423;0.022735308968259125
0.020192878688273953;-0.002987363671900034;0.015064229124194166;-0.0012384224533597155;-0.013595478686497865;0.009772910430237206;0.017334064516893306
0.019730541360684303;-0.003889322475228524;0.017237314257172093;0.003059137989997198;-0.012914792603356134;0.011945393308959164;0.003815882847403203
0.017569451650254208;-0.004417872219748806;0.017024713986568654;0.002889537330353575;-0.009706594928547148;0.00866158026204849;-0.010504343819670681
0.014075798890247265;-0.005390169250881032;0.015387552750986144;-0.0013060871509637444;-0.005614714606303992;0.0021961993759346344;-0.01889017534142938
0.009652733015631947;-0.006976278919493646;0.013217953078788196;-0.007692904597826012;-0.0019833933069056875;-0.004301023730299919;-0.018425284048762296
0.004706095187099718;-0.008619389398567734;0.011141704811155142;-0.0138263311257827;0.00042068472307016174;-0.008441329926455333;-0.010970502497555785
-0.00037436498695596056;-0.009337463008090283;0.009472753410466168;-0.017647087902775336;0.001404493917154533;-0.009513511504160348;-0.001617802211298061
-0.00521411526254492;-0.008242674352103824;0.008200924002852217;-0.018295318820820403;0.0012324187846970193;-0.008280544379569753;0.00436487405200953
-0.009420917547880403;-0.005031150010920164;0.007070873698269045;-0.016367274621224306;0.0004712134415838277;-0.006007511630113119;0.004417330294400249
-0.012545522761924227;-0.00021676867057344605;0.005835640518315029;-0.013439508143518568;-0.0002470708136248831;-0.003542803469219303;-0.0001500038956769158
-0.014106083490534368;0.005004722162501886;0.004571834407850167;-0.011086622769351;-0.0005361709019000168;-0.0011184172709170464;-0.005312275007752298
