MU_1;MU_2;MU_3;MU_4;MU_5;MU_6;MU_7;MU_8
0.003221711776402244;0.020564289484236522;0.009833533574160825;0.011433578571462264;0.0018546416949735453;0.011057274675399357;-0.01258605762805725;-0.01111702498262059
0.006314850243616599;0.021475882930830845;0.010606214431121488;0.013561814941874157;0.0017236835517387501;0.01090610671651387;-0.020402599660011372;-0.018099858262697922
0.009577870346844465;0.021768135898418802;0.010072118897121882;0.011961245215503027;0.0016293058875624076;0.007721402557734064;-0.022439624295088122;-0.01620656227649923
0.012662094263284232;0.02116983426797032;0.008060257441432636;0.00760413398098013;0.0013469189632963933;0.0025707647524001085;-0.0165601582522628;-0.005416941657311565
0.01524807430167009;0.01961396613746321;0.004815124246557916;0.002314326264429275;0.00039920736579990415;-0.0020972678722683143;-0.003324655365172709;0.010381816642777977
0.01708750549429516;0.017292528643798842;0.0010236805947186562;-0.0019192839721578344;-0.0015597563064645578;-0.00379744300437269;0.013465541728999246;0.024934445335098407
0.01802735533653707;0.014580772021016934;-0.002354888014680642;-0.0036427912736347657;-0.004456451805754095;-0.001637110860484802;0.027751110324113946;0.03204482860395331
0.01801727381655705;0.011858292453734542;-0.004417097621568439;-0.0025592351511120703;-0.007774134771556074;0.0030596691322236857;0.03372632266369664;0.028037600783023274
0.017102996874181643;0.009326131972638043;-0.004652811114612831;0.0001957112553541336;-0.01074952428265711;0.007632809868932274;0.028734401668408443;0.013479367006159476
0.015405764127015007;0.006935083472606432;-0.003106620442269651;0.002523196623090316;-0.012614308429850741;0.009736166018445866;0.014794621178499067;-0.006537010844577787
0.01308734176136832;0.004480242156016157;-0.00026067482514220176;0.0025770867924943533;-0.012749848866174671;0.008586561363836393;-0.0022705654989388516;-0.024048007637618947
0.0103086152968641;0.0018101323190849526;0.0032848789413163822;1.3787536461459392e-05;-0.010788582814780569;0.005186560784225814;-0.015524983926718887;-0.03160727909626155
0.007203977835425806;-0.0009917688539516811;0.007093744792865601;-0.0036909244403783513;-0.006788967979331305;0.0015936433743985311;-0.01978051358298086;-0.02604933736007248
0.0038963158994603743;-0.0035910489192228765;0.01091565278427067;-0.006208887459111571;-0.0014775765454983678;-0.00032908464454827103;-0.013318979237546592;-0.010504091072463051
0.0005531181593125144;-0.0055631414703867935;0.014474946167248894;-0.005910146106716289;0.003704201997279409;-3.5688472233775136e-05;0.001760941407489234;0.00692487664761189
-0.0025567550151976274;-0.006595781197702961;0.017294496618528294;-0.002779796081421247;0.007042934109097716;0.0014009607105420418;0.02017988946866368;0.017509219941033823
-0.00506640820285823;-0.006585214885333971;0.018782258869324973;0.0019002497986191514;0.007401524420947932;0.002057083533676593;0.034905859864695084;0.01687131844587692
-0.00660091199535468;-0.005606897522688931;0.018535700227704184;0.006560810853038536;0.004929891668155262;0.0004628770408447503;0.03944936383434153;0.007471539040363873
-0.0069084245752844865;-0.0038575011772387906;0.01661716817517587;0.010083170737625538;0.0010762909873303322;-0.0034560267567702876;0.030587400891304524;-0.0031181972311746676
-0.005946623903260974;-0.0016509123743240319;0.013589286923039257;0.011907677203573818;-0.0021673996972042292;-0.00831525108792334;0.010187445987962718;-0.007174239266834462
-0.003878168252249862;0.0005501344926920232;0.010292753538192638;0.011845713117680132;-0.0032990585874745257;-0.011950060580172766;-0.01518431065349995;-0.0018400736646367545
-0.0010071974822837963;0.0021512054852217133;0.007515806088382708;0.009969028139651226;-0.0019646646662198515;-0.012347867263985342;-0.036942670915756703;0.009083795617947388
