MU_1;MU_2;MU_3;MU_4;MU_5;MU_6;MU_7;MU_8;MU_9;MU_10;MU_11;MU_12;MU_13;MU_14
-0.0016466541035183855;0.012941853811279507;-0.0003969216862123173;-0.004059074576959847;-0.005071602971442832;-0.006546348462608503;0.006881064935335022;0.0027816020249302256;-0.0010882489962703971;0.0038857956879306053;-0.0027511213294225587;0.003094506565415237;0.0011002836403008664;0.0027791891819148673
0.001057118403771634;0.011719943761692485;0.0008388432986507345;-0.00267768141190114;-0.0034896824911894455;-0.003642482814931407;0.008862498170289711;0.0006751306974911795;-0.002048199651061294;0.004536664751776918;-0.002945652282591355;0.0024936669051264476;-0.0005088087978725866;0.003612026245533365
0.004160087424205859;0.010100464933015517;0.0016843898145302212;-0.0008269275621085106;-0.0022082239719102004;0.00011709542246788135;0.010537398346906196;-0.0011685179625292059;-0.0018441818205437806;0.0031007683755610123;-0.003352085941690599;-0.0007741736635118;-0.0027833069704755005;0.002943642824225498
0.007356632408828817;0.00821789613083224;0.002084830803005541;0.001352111074477972;-0.0015426621962739738;0.00421514511384048;0.01130598132586425;-0.0023446614185896517;-0.0006485577642291128;0.0006194884767650176;-0.003076157882568922;-0.005536218277463256;-0.0048353793112158325;0.0012236796306509003
0.010317363635783419;0.006164977700836194;0.002114774723250737;0.0035044397507204704;-0.0015688321850743404;0.007891519855744464;0.010620602387133042;-0.002626620208801466;0.0009050988922426696;-0.001376844537676778;-0.0016507612243140363;-0.0095436704352523;-0.005809458571500543;-0.0008092028835349004
0.01276326644574124;0.00399672033416209;0.0019378341828567977;0.005096987423289612;-0.002111318744515016;0.010268528638587902;0.008166644513295029;-0.00205741589168487;0.0018751727550496416;-0.0015425671421338775;0.0006563143339319669;-0.010673608469865046;-0.0051901005979017;-0.0026770911811576786
0.014517609079423368;0.001772620367258656;0.0017582540635351436;0.0056004450644796585;-0.00280843986759666;0.01061192829871541;0.004070309451370708;-0.0009033458839833439;0.0014356983331034216;0.000597546054768721;0.0029838595099549686;-0.008133140588215852;-0.0030819590059375235;-0.0043131808551190665
0.015520588128185396;-0.00039938068598310123;0.0017611529296550077;0.004729561481661165;-0.003223554710971554;0.008666427448317606;-0.001005404644088699;0.0005080053306426492;-0.0006617860776916865;0.0043190598533936215;0.0043583896613507015;-0.002964063882740033;-0.0002926392472082904;-0.005770634051848164
0.015807284224658626;-0.00235683007085618;0.0020474492268856767;0.0026038403873260237;-0.0029775629870331557;0.004890905851968631;-0.006001304862635657;0.0019607685923109922;-0.003884926338791048;0.00796616323995052;0.00418685063792289;0.002450319299673583;0.001945230629256508;-0.0067725225740208166
0.015461205462931712;-0.003925002980506769;0.002592419868251534;-0.00027219739654242944;-0.0018712597238734147;0.0004074562391759072;-0.00982560103464658;0.0034180996157941786;-0.007137174450890399;0.009701194223184832;0.002500660926663374;0.005610017576845581;0.002570714534352061;-0.0065653773897389
0.014565707069172514;-0.004976983623597161;0.0032584096081648122;-0.0032064445164030723;4.318061103836776e-05;-0.0033792311403885895;-0.011757848335562558;0.004925899206344724;-0.009290588151323262;0.008334986765181242;-8.572163446223592e-05;0.005208101563682455;0.0013146520043158508;-0.00440779392743158
0.013177126992674922;-0.005464797832474439;0.0038617274836833942;-0.005584581163000458;0.0024656120427996586;-0.005325504651958576;-0.011652004189897933;0.0064054626694404395;-0.009710418096055362;0.0038499146506093215;-0.0026213171104650904;0.0018264422419960083;-0.0010387504611679128;-0.000471111576178952
0.011328912529361993;-0.00540060583683953;0.004254317521068974;-0.0070628522176738005;0.004914958662121103;-0.0049810945730248265;-0.00984665897588216;0.007496055650512802;-0.008488352859967043;-0.002552377809569578;-0.004187763191496298;-0.0024042802995859424;-0.002978803802351498;0.003663540723722432
0.00905644395784878;-0.0048112551694800216;0.004370536562380472;-0.007615747320775873;0.006833691032327941;-0.0027157512219241125;-0.006920362396166076;0.0076126582340979255;-0.006353289026745941;-0.00883804883118028;-0.004278458668952311;-0.0050522291509397296;-0.0030919572592432065;0.00564821629818857
0.006427135790701118;-0.0037093495413591036;0.004223899765730786;-0.0074620284080867865;0.0077186540209768385;0.0004727637932254677;-0.0034852931607790433;0.006229396709046237;-0.004385102109302522;-0.012815287819973854;-0.0030153509243742594;-0.004805395406915013;-0.0009527042386035982;0.003935415834396076
0.003568079385858047;-0.002104707091795526;0.0038830886037809482;-0.006935715598461272;0.0072728396472934356;0.003350230365073814;-6.8936505654947e-05;0.0032091805170779935;-0.0036120104868373267;-0.01288826552028103;-0.0010665407248404268;-0.002124168158764324;0.0024792795998941977;-0.0009421442420361792
0.0006851365614890659;-4.65193494697108e-05;0.0034590490959963494;-0.0063541134710857865;0.005540786826823148;0.0048900092026599555;0.0029784429956291034;-0.0010272192588992016;-0.004534900704630401;-0.00863296395823342;0.0006995502765871327;0.0012926328537545746;0.005283278994403892;-0.0065103600630144545
-0.0019404989109229672;0.0023332931262092385;0.003095840203838216;-0.005907376077462984;0.00295909935441149;0.004636913422438976;0.005571318813481682;-0.005559896069683414;-0.00672642151736733;-0.0009704978838242645;0.0016074909666014066;0.0037366869263330865;0.005642518838622935;-0.00985641462216118
-0.003992459750166347;0.004805854287864185;0.0029342275636619597;-0.005586657355414782;0.0002793409302893185;0.0028670371566969248;0.007914636047049969;-0.009202826927489065;-0.00877136356964364;0.008112211670894461;0.0013952682165374374;0.004458722589933185;0.002927005825927016;-0.009338975612247084
-0.005192033168487415;0.007077422646522468;0.0030463009936545016;-0.0051812704909003915;-0.0016128108023721558;0.0004663396115228435;0.010414962569507554;-0.010847344017463347;-0.00877227608180391;0.01615306391680671;0.00022958550033666325;0.003787336688800142;-0.001865785333900872;-0.00532497827953107
-0.005374895155840287;0.00886023801756132;0.0033849926628912457;-0.004375693448334676;-0.0019224845619153985;-0.0014336909058976438;0.013480819698512989;-0.009862072152754413;-0.0053749146982231604;0.02092421437764927;-0.0013589533284013155;0.002540058926999035;-0.006570224561795903;0.00033707034338130855
-0.004534972546905213;0.009947537732106777;0.0037920546825755863;-0.0029303262586527403;-0.00016985229546966378;-0.0019173036812195753;0.01725563143198167;-0.006445239593304859;0.0011586085777309262;0.02110591636463123;-0.0025702040885996367;0.0013007134856257738;-0.008935952574833868;0.005449488410869509
-0.002817109376024366;0.010249887364628906;0.004061273739607653;-0.0008642990517762413;0.0036188013953333434;-0.0006765983084255638;0.021361210115719145;-0.0017609280637700478;0.008584126346508375;0.01675399525946694;-0.0025661849073901305;7.904625506472405e-05;-0.007724264189909698;0.008302427223486385
-0.0004692546718833115;0.009773550993496201;0.004018338375424938;0.001455915559898211;0.008801709755558598;0.0017959417838496537;0.024796293540665065;0.0022901351661159504;0.01349962893804653;0.009348561391241487;-0.0008632306405719174;-0.0014757041019241176;-0.0031996490350509714;0.007920900461825213
0.002218409122176812;0.008561493879090177;0.00358352277176646;0.003372247950192356;0.01414730308897982;0.004310694417900571;0.02615532004779711;0.003674691517846536;0.013035287410363236;0.0012961488773264168;0.002354927916366579;-0.003542283351068056;0.0032310519836482457;0.004155504429868236
0.004961758975268479;0.006640779505543505;0.0028002961793605527;0.004133671285630597;0.018025952072320623;0.005411768079768365;0.02418976759059944;0.0010204694954340644;0.006411027038467282;-0.004993822631265729;0.006239807574359424;-0.005768642418755358;0.009840857527480444;-0.002026362160012663
0.007506462086121186;0.004012362259300133;0.001820901761153919;0.003199618829852789;0.018777580891249;0.004015750992720465;0.018497324195669785;-0.005726445693425686;-0.004559270258531424;-0.008069545846602983;0.009534712769444932;-0.007420508050365083;0.015127892970863584;-0.008419559803254506
0.009632583106851103;0.0006955333176486447;0.0008506681343828637;0.0005562755554503987;0.015227635310348386;-4.7352194068290684e-05;0.009978476822291962;-0.015107563119015904;-0.016234981630895533;-0.007963526576832365;0.010928112748003836;-0.007836281930917205;0.017819026698348256;-0.012255537967796343
0.011156029469629318;-0.003186393763084121;7.176342886673925e-05;-0.0031027310050084156;0.0072258405778555515;-0.005935703939535028;0.0007240731547792936;-0.02456114225204171;-0.024691691799755396;-0.006002415081918153;0.00951881887579175;-0.006671769406629343;0.01687990165149762;-0.011596448340306391
0.011938354604206596;-0.0073194560941570435;-0.0004201927597313453;-0.00645266064804356;-0.004037510857898167;-0.012237205093763717;-0.006768731408981622;-0.03126439399520536;-0.027252896483779397;-0.003974365945826436;0.005335840678281803;-0.0037689232590090646;0.012099764668355235;-0.0065233147430167684
0.011901768493307178;-0.01116873342544698;-0.0006404359536442476;-0.007868878795782134;-0.01620709587944053;-0.01765439985109365;-0.010715152430814329;-0.03305149427049333;-0.023398295343158435;-0.0030710968243926424;-0.0004559819852444449;0.0009440745545270271;0.004871811145768366;0.0008187455480143669
0.011036319653511704;-0.014047483800200706;-0.0006998834104360541;-0.005915946285085936;-0.02650574812985145;-0.02146068858802235;-0.010831745273456228;-0.029122415805312524;-0.014845532126400808;-0.003173249735795384;-0.005972493594923191;0.007123570298821234;-0.001928093395390528;0.007368384658302452
0.009393544399341147;-0.015283796666747028;-0.0007703026907640119;0.00011084803194511171;-0.0327146027932561;-0.02348164768581193;-0.008315309563665526;-0.0203735301525446;-0.004894673273449796;-0.002913272102303758;-0.009468197491231078;0.013498338091071233;-0.005460880021721162;0.010634102305861384
0.0070804933283650845;-0.014431736658235255;-0.001038163965180904;0.009740176206072568;-0.03378481907661167;-0.023762094496379525;-0.005105062061023813;-0.009173906508933832;0.002809720945382362;-0.0005775043637114811;-0.010146857251292303;0.01789277712403603;-0.004857703906448846;0.009616681286650892
0.004275204320210315;-0.0114433467655455;-0.0016331916179921813;0.021236946088853688;-0.029767383831000478;-0.02230695021907345;-0.0029590515702493294;0.00148149117256252;0.005802705398287589;0.004576283564337984;-0.008524437998511304;0.01816444282638878;-0.0018312171093238113;0.004938620620668082
0.0012594605836864729;-0.0067267000696430755;-0.002537397357612527;0.0320867590998153;-0.021390483769472512;-0.019152598524490045;-0.002865011359158028;0.00912574493330411;0.003939715954359836;0.011396482057252142;-0.00612573170636351;0.013571568922705125;0.0007766059452006408;-0.001522185790688321
-0.0015747983321730934;-0.0010658394344120316;-0.003535974472169702;0.03990802099119913;-0.00982935435355224;-0.014645031169655364;-0.004941021136162733;0.012661650847006404;-0.0006289269293598749;0.017056457576697773;-0.004523005541434711;0.005535011254014977;0.0013269886439446295;-0.007191292849882588
-0.0037914780927004025;0.0045595801782774385;-0.0042797800987600014;0.04327507059043568;0.0032332288805657743;-0.009541304992833986;-0.008617475954609185;0.012458485408179735;-0.0047726020957494465;0.01847989674681148;-0.004178134588495734;-0.002918197475058493;0.0005004254767897768;-0.009459968645240003
-0.005038523110397848;0.009188685446334974;-0.004449473619231026;0.04200265849777902;0.01562765481941038;-0.004732715140753112;-0.012867408597285053;0.009797504954618978;-0.006111624964173304;0.014139896048406353;-0.003927938290681041;-0.008756312307968719;0.00025044865731367524;-0.006509023950041188
-0.005167459379205557;0.012077206869644634;-0.003919679621882065;0.036893068359177925;0.025105305217157207;-0.0008299742822743351;-0.01647655614779951;0.006121544881201713;-0.0040191325200149815;0.0050157384767907515;-0.0016439654851459378;-0.010517430187636668;0.0017655761108884291;0.0017558536892886127
-0.004276083669729572;0.012851505869686914;-0.002812610983921759;0.029261800682480306;0.03000813618550302;0.0019946358046683287;-0.018397476073373692;0.0025092905975685666;0.0005159678676386297;-0.005952041790501382;0.004316174111446538;-0.008830897133366855;0.0044720589508656225;0.013130045832322272
-0.002660202702358995;0.011585040335149389;-0.0014087284223208844;0.020497441654178366;0.029793249645130138;0.0038260930134233467;-0.018050683438605466;-0.00045742234549848765;0.005700402376031977;-0.01545279471866497;0.013861546949494355;-0.005624607733623619;0.00686343736021583;0.023590593736358405
-0.0007054174578955165;0.008746678461753666;1.8040906523443575e-05;0.011747492703458987;0.025119418146868834;0.004759936714601747;-0.015396027381985715;-0.0025107574193538587;0.00976616336624931;-0.02129349591048018;0.024838426070594534;-0.002672760668217258;0.008050790323065186;0.028935954076985994
0.0012351314198181156;0.005008513635884821;0.0013233952456593882;0.0037722661615187496;0.01751700735835886;0.00484310625819999;-0.010816263668884938;-0.0034319563968563953;0.011493501593456142;-0.022935980752559783;0.033648785427391095;-0.0005912415679308795;0.008396270696504124;0.026729085238993713
0.0029338293932257378;0.0009977565805889717;0.0024959978980366973;-0.0030259620715680116;0.008854001617739481;0.004161333262981197;-0.005007360589243074;-0.0029471499658326222;0.010405738638062876;-0.021104657973004985;0.03655659560580248;0.0010362037370594713;0.008791005588355234;0.017436932441699825
0.004326331675671027;-0.002872235853332335;0.0035590219449768467;-0.00847813334399582;0.0008066416490075963;0.0028719894069802877;0.0010504848355995528;-0.000871086313519879;0.00675419566326872;-0.01707128942580767;0.03140315921922906;0.002719881877022218;0.00960266628728019;0.0042702805331123915
0.005492873643340564;-0.006427271043226797;0.004460978055719368;-0.012537225927827187;-0.005518349091051041;0.0011274734268961492;0.006178580527376438;0.0026278143446376244;0.0014635838232020413;-0.01214282076497568;0.0190679334159305;0.004274618794575034;0.01046149742752798;-0.008117666124657927
0.006597117455465207;-0.009661589984991887;0.005045948692229191;-0.015223007050135793;-0.009718924030863144;-0.0009667765329733934;0.009297094896592237;0.006881245663898599;-0.00390896498185378;-0.007426848502906418;0.0035895564803421066;0.004866089220497055;0.010909359572027303;-0.015601398749615225
0.007799877676585031;-0.012651646653447937;0.005125721105581852;-0.01659630141018766;-0.011982086153810153;-0.003262690175590519;0.009856807105669125;0.010852842259635134;-0.007385056316453147;-0.003667961306775055;-0.009571278957163587;0.0037768493839456414;0.010975837611144174;-0.01646752412387858
0.009170923941584815;-0.015491324834621895;0.004591889639644773;-0.01672916799312904;-0.012805283297135603;-0.005459281187106743;0.008105220057636617;0.013493547322579045;-0.007153939725012981;-0.0010603491165996441;-0.016241127761425573;0.001179532444162912;0.011004645297854916;-0.012206316734450906
0.010631806668086483;-0.01824833460657102;0.0034756508271679607;-0.01567118768578926;-0.01269714089170813;-0.007137375109759487;0.004968007754427684;0.014123884471490544;-0.002425272360721901;0.0007928802147049233;-0.015515620664227027;-0.0017739473170889856;0.011005971008441251;-0.006516812158144977
0.01196054057788856;-0.02093877481227477;0.0019176257240181547;-0.013445659136970076;-0.011982809304079689;-0.007930456531926373;0.0016308467975383258;0.01267864771878126;0.00591566852380125;0.0025638093164056675;-0.009854809515144745;-0.0036435348059568554;0.010286541426675792;-0.0029544065648908165
0.01286282813422342;-0.023519477144947405;9.218219896203575e-05;-0.010107674273929017;-0.010760765837441335;-0.007655191222361599;-0.0009185153637473017;0.009738499175619687;0.015337069229505576;0.00462312676386677;-0.0033821057109618803;-0.0035753133313331897;0.007759050679244413;-0.002818102853316322
0.013073193196893568;-0.025895168348817735;-0.0018430519610113565;-0.005846659849809108;-0.008972900252326683;-0.0062827391747224326;-0.0021900456763641212;0.0063256935798133304;0.022542840429130757;0.006659824320555782;0.0004936425121409514;-0.0016478576073576177;0.0027265118437582486;-0.004812280224217018
0.01242547723537543;-0.02793853936773172;-0.0037464429203089952;-0.001058058725606852;-0.006521690450931704;-0.003842270608628652;-0.0022507046588869386;0.0035132414198314225;0.024900954679462017;0.007901927033991361;0.0006970969633431079;0.001414855517859139;-0.004391627348319587;-0.006528428813615755
0.010855476265180266;-0.029519588425282746;-0.005475385078379691;0.003695255986247067;-0.003394456429848357;-0.00044171152827644804;-0.001549023452711387;0.001998935747098233;0.021704254993431572;0.007788662161481641;-0.001500970947972846;0.004682366690551553;-0.011897872663549405;-0.006327416310057522
0.00835379594859864;-0.030532136721442074;-0.0069032381526809294;0.007842120798452559;0.0002306253738903865;0.0035560308948566132;-0.0006161359223372713;0.0018332632312641531;0.014506702147944413;0.0064665637728773045;-0.0037812497949177505;0.007246433289503332;-0.017421241151271045;-0.0041722474767605985
0.00492179883794501;-0.030905054406371306;-0.00797088188192447;0.01099514766984871;0.003942347129326023;0.007387250979969725;0.00018575295800783403;0.0024253111493326394;0.006286709246006008;0.0046792167884448285;-0.004324264205284939;0.008397328621840188;-0.01903727229262515;-0.0011207652298645164
0.0005715042726087546;-0.030597147108248516;-0.008710781596160542;0.013040872331957495;0.007160840170337511;0.01001394014469268;0.0007578655348435355;0.0028353727117007826;-4.497625789809918e-05;0.003244533960969584;-0.0027035043239290774;0.008010922352353489;-0.016300595718354197;0.0017333589082877332
-0.004626668452903911;-0.02958363472693557;-0.009188221979052816;0.014056774831395391;0.009297016373559739;0.01056364800403354;0.0012025345856268043;0.0022356858099671986;-0.002896790376161769;0.0026056785017386807;0.00014296886315500883;0.006917142529603392;-0.010561306613021825;0.003893145060995454
-0.01047887285807828;-0.027844825965508038;-0.009392431341082601;0.014125715144347151;0.009949435466195677;0.008822107813284222;0.00167411528078772;0.00031218588892449205;-0.002403727719685319;0.0026986895659358964;0.002618545879109063;0.006613242701174324;-0.004298406085722536;0.005296602297932381
-0.016632943880702623;-0.025367532869273308;-0.00918172950807009;0.013210857906125107;0.009072705319910742;0.005406314405698437;0.002243883887301088;-0.002621372386466671;9.560881490961709e-06;0.0030533590243700713;0.0033709749077634205;0.008073616782576598;0.00019892003776657107;0.00579089947143814
-0.022602546668692932;-0.02216162120363034;-0.0083456862716197;0.011203785113793474;0.007045525795645781;0.0014630999877987324;0.0028629579442367337;-0.005848250563320945;0.00250104743979031;0.002981531903160993;0.0019042449762952875;0.010434057079080798;0.0019899054016101567;0.004963734898633046
-0.02783047571465259;-0.018277944703322887;-0.00672852804305891;0.008110253467897406;0.0045785216476191696;-0.001887923799165434;0.003416781940366485;-0.008609257223165637;0.0036486530780130214;0.0018280084108522156;-0.0013335821308083499;0.010942120009629248;0.001689932400880977;0.0025840503205804876
-0.03174685999524382;-0.013807314072795104;-0.004296969970183017;0.004222077050417168;0.0024728708162906456;-0.003952690264956037;0.003774857617073153;-0.010314823276837642;0.002922494173349473;-0.0006981128836455502;-0.005228430210112162;0.00680619725332186;0.0005993021637477195;-0.0008226696126379036
-0.03381636049031919;-0.008860057033608652;-0.001107565129903608;0.00013341469461512423;0.0013240263531126412;-0.004472156871028874;0.003774169927309871;-0.01052686047183759;0.0006709853767946854;-0.004238074131852807;-0.008325321566244746;-0.0021974944486804703;-0.00048579015886489595;-0.003946024639086954
-0.03361530204241489;-0.00355959981426124;0.0027474720973069047;-0.0034202611697365564;0.0012999426791067655;-0.0034075406712020598;0.0032005933514565733;-0.00889145300348407;-0.0022538164895986763;-0.00779068247977344;-0.00911989578767723;-0.012603977302291458;-0.0017279354586466908;-0.005386180456354633
-0.030954101286282468;0.001916038005082625;0.00710997360384841;-0.00580244492597204;0.0021037766063314667;-0.0008395928557739124;0.0018705163961332816;-0.005234554582440805;-0.004920363128030099;-0.010110993410341999;-0.006514844106328911;-0.018987173625748813;-0.003597192748257491;-0.004567392244273519
-0.02598301502754627;0.007269711024166031;0.01164192479674053;-0.006673580666484226;0.00314468290694346;0.0029163537268349134;-0.00020130236127376404;0.00017669725293073193;-0.006535448814302617;-0.010297943511825714;-0.0005033763051085201;-0.017593085876831494;-0.005792918839705156;-0.002129939550681792
-0.019196464139675535;0.012080002295490265;0.015744294020290903;-0.00608316205623162;0.0038113575377909012;0.007206604327422309;-0.002692032606360479;0.006433252789275683;-0.006480488710371546;-0.008214248849680488;0.007318967392766391;-0.009172518846965457;-0.00688197990362775;0.0005340391541003214
-0.011326584331270897;0.01590726543679878;0.018617908479070615;-0.004450554889574816;0.0036800458978614786;0.011177651087741965;-0.005047990070341706;0.01210664730611233;-0.004390889835434879;-0.0045049750438329265;0.014025724321229224;0.001280093618241875;-0.005219841251255139;0.0022377218440758537
-0.003205030783690886;0.018462233669897486;0.019466149740030126;-0.002450701188067023;0.0025536651573042878;0.014083421762860194;-0.006720388368813994;0.015738029220642272;-0.00039234463155182053;-0.00029147001696284427;0.016605770932272182;0.007761237948516856;-0.0005036453496567243;0.002705168038412611
0.004331225245839094;0.01972815908271551;0.01774525471032295;-0.0008318365002139166;0.00036463936206790614;0.015481597244706623;-0.007394770211703347;0.01643461036716429;0.004671288575868222;0.0031722289064492;0.013577920942858703;0.006994441059198631;0.005462821694198579;0.0025304546064630973
0.01049761947342347;0.019961977292553966;0.013355545410745285;-0.00021033495082410056;-0.0029111694069340346;0.015195152351493936;-0.007075027218056038;0.014221421287413615;0.009315088515405924;0.0047449334985443774;0.0059028426463633744;1.6539640643474328e-05;0.009675733549842422;0.002508625722467561
0.014644048691692193;0.019580856819900395;0.006713722917221356;-0.0008940952146661266;-0.007178445015028651;0.013211061360182103;-0.00602665850719082;0.009990701318287491;0.011934735374939187;0.0037084225697518627;-0.0034866491775446774;-0.009064078637746897;0.009953066480824667;0.0029070431729612657
0.016380081467777904;0.019000063917214195;-0.0012993545515081093;-0.0027785691401403002;-0.011996212194551135;0.0097253125322086;-0.004674265308160031;0.005158277599338317;0.011578959873882862;0.0002351168731984064;-0.011219130627842558;-0.015700286247882726;0.006520943637739162;0.0032305416473742653
0.0156810784065766;0.018500944279475955;-0.009495370513709463;-0.005357038956239996;-0.016434040952328758;0.005285928921665017;-0.0035012984921174183;0.0012401141070489063;0.008509294933136121;-0.0043207464346933415;-0.0150362007211958;-0.017006616775545397;0.001942550570524652;0.002629451263117053
0.012894351202230439;0.018180701100765854;-0.016619614879233306;-0.007870185477021736;-0.019266206502384274;0.0007864843818234623;-0.0029127787904011;-0.0005326347214966715;0.004120152463911483;-0.007794451787111807;-0.01446563604242163;-0.012476944240745615;-0.0005522996217719242;0.0006231508167442501
0.008631992795178628;0.01798722800408407;-0.021642690688715507;-0.009563378172055829;-0.019487197041722845;-0.0028189298151637563;-0.003039302311517392;0.00043882825966958585;0.00020729850149374867;-0.0082670956730891;-0.01050906351968271;-0.003689262482685878;0.0008442926516903177;-0.00240134580070441
0.0036135231746835593;0.017797827044549238;-0.0240197864433912;-0.009954357532541664;-0.016817474844698012;-0.004918284988320508;-0.0035870841067893056;0.0038477751601198795;-0.0019226796948311592;-0.005188903853689032;-0.004912110670548758;0.006363574274953066;0.005346690361881278;-0.005260991920601055
-0.0014699578490318804;0.01748717985013327;-0.0237945289691375;-0.00899053425013912;-0.011844987481198558;-0.005468410950051142;-0.003913792245036227;0.008442208803127314;-0.0019113476535994906;0.00021893946523105374;0.0004193680946916444;0.014141619215685904;0.009943239674578278;-0.006532995611616307
-0.006043495041960907;0.016956602055893402;-0.021474237437917505;-0.007018053089520442;-0.005734428713569985;-0.004896870631182551;-0.0033864946093710427;0.012356619121593266;-0.00022202895203871737;0.005597479437638126;0.0038174678948816147;0.016717469621105922;0.011053114568880576;-0.005224057722801441
-0.009693969255962036;0.016136270425286706;-0.017749033813731562;-0.0045846969111932884;0.00026366373121159374;-0.003785552994891035;-0.0018196557138181935;0.013767210738903832;0.0022506163694615737;0.00870029309016826;0.004312551395183485;0.013026968275444148;0.006652864846363597;-0.0012548877865177664
-0.012180503493340891;0.014986029984739404;-0.013243584002052534;-0.0021968412149990435;0.005213503301333335;-0.0025792956249310957;0.0003418207584039692;0.01163623580616694;0.0045076313635013954;0.008452631658022673;0.002076833418086719;0.004600919657444328;-0.0022268303580633185;0.004317302284786305
-0.013417837145497068;0.013504742750898842;-0.00843958347794076;-0.0001685252921479269;0.00866359809507521;-0.0014843388156301248;0.002255850638304235;0.006209480283726347;0.0056851569494622564;0.005243924447847375;-0.001593196108105777;-0.004840867671991416;-0.011640557166830658;0.009406647991314418
-0.013453764941079603;0.011739800186330623;-0.003729422583435202;0.0013789108839401202;0.01060337539805614;-0.0005304724226756626;0.003158197284361541;-0.00103584220205708;0.00529030078370559;0.00046022589415820254;-0.004957260356273599;-0.011031983373228669;-0.01673470541283687;0.011521889569733604
-0.012456394952697873;0.009784734353219648;0.0005407443914006056;0.0024191286544933003;0.011291959039556931;0.0003341528954050261;0.0027371644273235934;-0.0080315193004314;0.003368212455832555;-0.004302676873466706;-0.006778285616340818;-0.011310115967450223;-0.01458122878642893;0.008886925380100672
-0.010699107623404454;0.007762382222158399;0.004101442662850856;0.002931161775331641;0.011057407624144306;0.0011912124965535364;0.0012009740648194738;-0.013000087641921485;0.00047209815533009433;-0.007864883634383353;-0.006896408729823388;-0.006010524186280891;-0.006022610927685536;0.0015241221649362558
-0.008520329744091901;0.005803580842355137;0.006803212613709364;0.002888169042258686;0.010156371374163899;0.002120980154748562;-0.0009148491463198819;-0.015078742797500827;-0.0025595512993156753;-0.009695186255546618;-0.006103935319713305;0.0017912384762131038;0.004717424375830905;-0.00844366386838034
-0.0062582109622686365;0.0040321620484627665;0.008611556171198733;0.0023157327111306236;0.008738530452963432;0.0031546329226462915;-0.0030206352618524853;-0.014422376021638964;-0.004901180505831801;-0.009806234492887613;-0.005488403436931933;0.007977908135687887;0.012362355807083862;-0.017570631630153048
-0.004184451334636388;0.002554615539547316;0.009572905770058444;0.0013550141696448464;0.006894400579389892;0.004225812055226742;-0.004680219493848491;-0.01188579356482189;-0.006004422819052156;-0.008515161365224951;-0.00570403456579888;0.009442177847636655;0.013335315832766923;-0.022551233348477962
-0.0024612232093447475;0.0014465364383071755;0.009792123403429031;0.00026493433136733855;0.004730341169979255;0.005165916923923409;-0.005693157577830013;-0.008558469702495073;-0.005751334909361453;-0.006258007248939362;-0.00661564170768924;0.005396674504618794;0.007370610598262261;-0.021615898410910342
-0.0011308877955021987;0.0007368561016574094;0.009417723171562985;-0.0006547202803689028;0.0024211593409065447;0.005757459605975443;-0.006054486476442226;-0.005371688416027418;-0.004445291581948477;-0.003530699383886569;-0.007490435986920795;-0.0025282834180290043;-0.002696539915640024;-0.015217697468384415
-0.00013641890018905583;0.00039885106204652523;0.008615754850125293;-0.0011746802932582584;0.0002110365872668376;0.005814070932503489;-0.005845482090224103;-0.0028741918119874585;-0.0026544204015380266;-0.0008917569014042294;-0.00755145442235219;-0.011216566711675147;-0.012591483597343689;-0.0057421726499171715
0.0006362981238323083;0.00035366305506434956;0.007541537161934892;-0.0012099869932322097;-0.0016387427490754654;0.005244340974936379;-0.005142911353697133;-0.0011920743365228562;-0.0009900553002588012;0.0011023870041208448;-0.006490241113624378;-0.017482663766828447;-0.018700802533732616;0.0035908447503374586
0.0013076289081177686;0.00048633514442445065;0.006327508571502311;-0.0008167325401115833;-0.0029198300888154524;0.004080409575226011;-0.004008527382232082;-0.0001447324129880982;9.587875606611433e-05;0.00208314477067689;-0.004619421639561945;-0.01934393966638023;-0.01955395912648194;0.010091880476929053
0.0019608331432175415;0.0006714416935048221;0.005082627929374612;-0.00013194213801450723;-0.0035152714159471616;0.0024752443818074903;-0.002542355549241224;0.0005576358828969731;0.00044248423824763396;0.0020777754230942697;-0.0026368379444998264;-0.01664555748937448;-0.016082102244670063;0.012562294832041685
0.002619988627594757;0.0008014037189825242;0.003887835542508523;0.0006931652526315985;-0.0033921848553686495;0.000672789236148074;-0.0009271918461388093;0.001140087191928716;0.00020045309713664374;0.0015671602000445646;-0.001221596485232951;-0.010846726444112373;-0.010735707548346499;0.011436191878196384
0.003253224796301103;0.0008079362655258584;0.0027868902650158294;0.0015310970428188092;-0.0025828210322914394;-0.0010497954548470752;0.0005924953814585199;0.0016895153339062012;-0.0002766537581433852;0.0012985499557243176;-0.0007253884555159754;-0.004176832210649742;-0.006092145522253128;0.008186791872847434
0.0037927030028717386;0.0006711460877560109;0.0017849855442734356;0.0022815817620370047;-0.0011925912862728288;-0.0024547963897331906;0.001791176549459197;0.00218454718691207;-0.0006249660779680062;0.0019152758395648976;-0.001093918251230511;0.0013539204245949059;-0.0037141631344657262;0.0044537887579402516
0.004157882583000018;0.0004170473792856912;0.0008626241426185623;0.0028559190813152117;0.0005700411047442409;-0.0033995789432930395;0.002546047285821874;0.0025725436394828404;-0.0006456497209908662;0.0035930976301326856;-0.0019864898863564025;0.004615066867420887;-0.0037311840054742975;0.0013738511535500287
