MU_1;MU_2
-0.008773167954644818;-0.00018321812568530425
-0.00739706433002765;-0.0041865410656374774
-0.0056732060762828196;-0.010656685163487022
-0.003662575147403352;-0.018079000622509642
-0.001480746126539141;-0.023574442534317362
0.0006730946445092057;-0.02428278562934414
0.0025899322119642357;-0.019147652589294836
0.004184369047230024;-0.009908757740499135
0.005568462376941811;-0.00046686625805669843
0.006991925783790633;0.005140580195622734
0.00869406480268026;0.00494465922543096
0.010780155964225303;7.015291310471058e-05
0.013186059870625745;-0.006032876195178898
0.015697430841618752;-0.009647082299473777
0.017964312254305163;-0.008882701613070112
0.019522784903285052;-0.004628991084847681
0.019892477159061527;6.334957282702467e-05
0.018765960950270034;0.001709835945492014
0.016195631301332433;-0.0017475075938517743
0.012643183750877807;-0.009879459522542558
0.008837461595670223;-0.019927492136034924
0.005516185509970209;-0.027966792465132007
0.0031909211376967735;-0.0304809147526458
0.002034937982262619;-0.02571421225257021
0.001907219431682168;-0.014334135681279602
0.0024606994810625693;0.0007985819125237634
0.0032681885711227936;0.015650594372345537
0.0039275881232596985;0.026444187376492137
0.004143066070326081;0.030914196729574257
0.0037840171821000184;0.028863383257057
0.0029000012920223114;0.021877240246553336
0.0016645138150804019;0.01253313490847281
