MU_1;MU_2;MU_3;MU_4
0.0009885375562251949;0.00040868404379546203;0.0009851723295759695;-0.0015066182178062502
0.0009498399906972296;0.00047447023280018067;0.001047802935803297;-0.00155308637075396
0.000900155029659439;0.0005301066903109563;0.0012098984754733981;-0.001715618004155598
0.0008414324295991425;0.0005436819490141101;0.001444370883061126;-0.002038083195908156
0.0007749861171620974;0.0004944427502326288;0.0016624861384948028;-0.002482249721361121
0.0007008788097949822;0.0003942727310400578;0.001733919850656175;-0.0028943612220212614
0.0006179191949222205;0.0003002062022488356;0.0015486576539079189;-0.0030311404780049944
0.0005246090761662277;0.00030476419482908685;0.0011039262836436262;-0.0026653966625046557
0.0004208450259499144;0.0004993724142677507;0.000570456653735143;-0.0017461969812377935
0.00030940945880098545;0.0009232113447504147;0.0002780561290325546;-0.0005321331428373642
0.00019571754749738148;0.0015271101481920159;0.000580964252649761;0.000416157744964436
8.458408968882061e-05;0.0021830017355982338;0.0016270111579488721;0.00046358160509233325
-2.5497933959398497e-05;0.0027383174643908835;0.0031427317924459046;-0.0006966383902914363
-0.0001472423736420617;0.0030636739286910774;0.00440669559779844;-0.002685850287450887
-0.0003033670531464908;0.003029779650029977;0.004541462976965245;-0.004447598471020737
-0.0005159091217747689;0.0024246350906225295;0.0030682802080077703;-0.004793742808535664
-0.0007890495186899503;0.0009288436651304977;0.0004105538638022933;-0.003254578444930647
-0.0010955683001686299;-0.0017277782430407463;-0.002086681766748099;-0.0006119971590252238
-0.001378464311183814;-0.005451846393126956;-0.002831416786610421;0.0014390192454565018
-0.001571655765070327;-0.009529348120700578;-0.0010517292301856225;0.001426182241824914
-0.0016312520182569957;-0.012703283111576456;0.0024712579679657745;-0.0007577894468442266
-0.0015607307543412379;-0.013690735716980445;0.005645746137601954;-0.0036191307786565545
-0.0014155685258358344;-0.01190531155114315;0.00628492136995817;-0.004995519906185591
-0.0012835423505506841;-0.00791143991575658;0.0035514620885710563;-0.0035393818085811424
-0.0012488561092689056;-0.0032509870531761626;-0.0013593273486141911;0.00027078655101602016
-0.0013557297890928266;0.00031010841336606416;-0.005830424591752057;0.004314971618534097
-0.0015881105539893982;0.0016971434522657322;-0.007424944876048362;0.0061839283464455086
-0.0018756454672937551;0.0010920121181375903;-0.0055096208662804395;0.004873001787411965
-0.002122939191167497;-0.0001780666996602898;-0.0018339254908747277;0.0016205466239109774
-0.002246588978157035;-0.00039758587776500185;0.0004373271830989658;-0.000841241332755977
-0.0022017785344629567;0.0015311154005980933;-0.0012314561368091843;-0.00020297317291367848
-0.0019887519162782863;0.005399612336922461;-0.006913170233943396;0.003720060456007766
-0.0016419930566336023;0.009744248618247037;-0.013938651848880015;0.008788055072803268
-0.0012126940657369476;0.012636618822164561;-0.01856901655920117;0.012004603134634913
-0.0007540019379617759;0.0127350225748721;-0.01854174401232178;0.011563051528766166
-0.0003122474492373113;0.009933802486709541;-0.014550748343076946;0.007960898376292958
7.657476364613697e-05;0.005258422629902903;-0.009466039225715815;0.00342126283607975
0.0003858724150666193;0.00019573457150752602;-0.006021358295422479;0.00021775744342987193
0.0005943950771400081;-0.004050957190004423;-0.004973768362355697;-0.0006925250274707672
0.000681989936542794;-0.006971502258558378;-0.005090341693654417;0.00018831862689732236
0.0006280068502213876;-0.008677036053363308;-0.004556074871281909;0.0016768744508630982
0.00041388371212804954;-0.009478749967612306;-0.0023969464425178844;0.0026807606940960817
3.092721445332169e-05;-0.009443674332096925;0.001033366918088479;0.002496019826291432
-0.000506657712722894;-0.008258072662475385;0.004472831759705277;0.0008580307396341527
-0.0011471416077335306;-0.005522615391318382;0.006553555679763912;-0.001957598720670195
-0.0017945853009046055;-0.0013086299529237327;0.006531582956024744;-0.005091072455603925
-0.0023234258065180226;0.0034063305709148943;0.00469193647352159;-0.007386514740279149
-0.002622668659628814;0.0068110121812672035;0.002298859160231276;-0.007977245396048648
-0.002659870109005505;0.0070003116279977;0.0010586301916458087;-0.006735965820561161
-0.0025294203199395294;0.0031428531057886453;0.002234879738145702;-0.00414426141630539
-0.0024351487989127635;-0.0035681878879259784;0.00581947250524571;-0.0006327528718790372
-0.0025771923189064003;-0.009949987989232667;0.010360445505267591;0.0039060891492198354
-0.002974531580993251;-0.012187239169323525;0.013826314504054268;0.00966334767968443
-0.003327372096063552;-0.007938422856441637;0.015077004947178962;0.015688584820751812
-0.0030461839076746052;0.0021159558158038933;0.014706485993370495;0.01927620902275582
-0.0015027315953766512;0.014373015062168192;0.014261258509688858;0.017294208915328096
0.001580946763762419;0.024005793538145772;0.014328432956584595;0.008931263535983055
0.005806202740041229;0.027150801778722346;0.01340836510154082;-0.0026433932907667197
0.010043441593987656;0.02238347726353477;0.009078924610956543;-0.011855360726754624
0.01274357686481964;0.01101612954588649;0.0006106867699121574;-0.01478749178549475
0.012521994896041408;-0.0035068535845500693;-0.009695216896115997;-0.012325685286040996
0.008759809724595186;-0.01669944260314012;-0.018027210129389654;-0.00934275264832832
0.0019363170388280373;-0.024469289659629925;-0.021799909148339444;-0.010165729458103217
-0.0064598501435083056;-0.024713056146509156;-0.02072759590326642;-0.014141899561957058
