1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
38964.0;24721.0;23002.0;22746.0;25831.0;20642.0;25760.0;24572.0;22865.0;21573.0;21772.0;22027.0;22334.0;21387.0;23970.0;21966.0;23243.0;23674.0;22212.0
39020.0;24792.0;23179.0;22840.0;25895.0;20773.0;25826.0;24690.0;22960.0;21740.0;21826.0;22071.0;22402.0;21444.0;24007.0;22030.0;23331.0;23701.0;22279.0
39107.0;24871.0;23233.0;22883.0;25953.0;20847.0;25847.0;24841.0;23077.0;21808.0;21856.0;22193.0;22566.0;21475.0;24028.0;22101.0;23440.0;23739.0;22385.0
39177.0;24896.0;23362.0;23068.0;26032.0;20867.0;25891.0;24875.0;23105.0;21846.0;22035.0;22221.0;22710.0;21545.0;24074.0;22260.0;23521.0;23931.0;22410.0
39253.0;24961.0;23397.0;23228.0;26072.0;20941.0;25944.0;24974.0;23220.0;21921.0;22077.0;22287.0;22781.0;21583.0;24172.0;22503.0;23608.0;23968.0;22554.0
39290.0;25010.0;23537.0;23287.0;26176.0;21000.0;26047.0;25118.0;23448.0;22051.0;22195.0;22307.0;22826.0;21688.0;24212.0;22560.0;23688.0;24060.0;22609.0
39386.0;25092.0;23581.0;23316.0;26250.0;21044.0;26098.0;25146.0;23491.0;22198.0;22222.0;22405.0;22851.0;21846.0;24273.0;22642.0;23740.0;24116.0;22697.0
39469.0;25218.0;23629.0;23439.0;26323.0;21101.0;26211.0;25208.0;23534.0;22356.0;22275.0;22499.0;22877.0;21889.0;24296.0;22676.0;23801.0;24139.0;22719.0
39572.0;25413.0;23674.0;23505.0;26429.0;21206.0;26257.0;25295.0;23614.0;22378.0;22308.0;22538.0;22906.0;21974.0;24329.0;22798.0;23889.0;24185.0;22815.0
39630.0;25469.0;23782.0;23526.0;26465.0;21239.0;26341.0;25352.0;23654.0;22547.0;22333.0;22562.0;23012.0;22076.0;24381.0;23001.0;23970.0;24233.0;22837.0
39661.0;25551.0;23824.0;23556.0;26498.0;21292.0;26450.0;25406.0;23779.0;22617.0;22358.0;22661.0;23162.0;22098.0;24468.0;23066.0;24188.0;24275.0;22859.0
39744.0;25594.0;23935.0;23603.0;26649.0;21312.0;26475.0;25431.0;23834.0;22653.0;22432.0;22749.0;23200.0;22132.0;24557.0;23135.0;24337.0;24328.0;22904.0
39810.0;25700.0;24003.0;23694.0;26905.0;21522.0;26513.0;25473.0;23874.0;22720.0;22631.0;22817.0;23409.0;22207.0;24671.0;23296.0;24422.0;24389.0;22970.0
39877.0;25755.0;24079.0;23745.0;26930.0;21604.0;26545.0;25509.0;23941.0;22774.0;22661.0;22871.0;23461.0;22263.0;24741.0;23387.0;24456.0;24423.0;23032.0
39952.0;25816.0;24127.0;23818.0;27087.0;21683.0;26621.0;25553.0;24010.0;22800.0;22820.0;22944.0;23520.0;22304.0;24776.0;23449.0;24557.0;24525.0;23110.0
40024.0;25857.0;24173.0;23878.0;27209.0;21724.0;26672.0;25600.0;24104.0;22825.0;22896.0;22980.0;23569.0;22358.0;24910.0;23620.0;24656.0;24638.0;23295.0
40305.0;25939.0;24284.0;23922.0;27248.0;21753.0;26720.0;25637.0;24134.0;22849.0;22954.0;23008.0;23599.0;22414.0;24945.0;23700.0;24703.0;24742.0;23331.0
40337.0;25980.0;24407.0;24002.0;27475.0;21848.0;26774.0;25703.0;24165.0;22988.0;22992.0;23098.0;23646.0;22617.0;25155.0;23793.0;24891.0;24798.0;23362.0
40506.0;26029.0;24466.0;24022.0;27501.0;22020.0;26799.0;25777.0;24275.0;23073.0;23211.0;23145.0;23917.0;22688.0;25179.0;23851.0;24926.0;24954.0;23448.0
40607.0;26059.0;24635.0;24087.0;27643.0;22138.0;26969.0;25808.0;24316.0;23226.0;23287.0;23226.0;23970.0;22709.0;25326.0;23909.0;24994.0;25035.0;23529.0
40638.0;26105.0;24669.0;24128.0;27687.0;22209.0;27030.0;25844.0;24336.0;23253.0;23316.0;23312.0;24097.0;22799.0;25581.0;24005.0;25029.0;25118.0;23631.0
40658.0;26236.0;24821.0;24153.0;27746.0;22280.0;27102.0;25917.0;24370.0;23463.0;23336.0;23343.0;24135.0;22874.0;25610.0;24047.0;25054.0;25182.0;23672.0
40700.0;26263.0;24909.0;24221.0;27828.0;22328.0;27139.0;26007.0;24442.0;23489.0;23374.0;23589.0;24206.0;23072.0;25693.0;24099.0;25151.0;25202.0;23820.0
40731.0;26354.0;24949.0;24244.0;27893.0;22535.0;27218.0;26096.0;24484.0;23536.0;23415.0;23632.0;24252.0;23092.0;25996.0;24312.0;25216.0;25229.0;23873.0
40822.0;26377.0;25002.0;24294.0;27998.0;22557.0;27249.0;26122.0;24543.0;23674.0;23440.0;23692.0;24338.0;23232.0;26049.0;24456.0;25280.0;25286.0;23915.0
40863.0;26511.0;25141.0;24340.0;28043.0;22644.0;27352.0;26144.0;24574.0;23817.0;23528.0;23777.0;24439.0;23303.0;26098.0;24509.0;25303.0;25381.0;24091.0
40988.0;26538.0;25263.0;24380.0;28212.0;22699.0;27377.0;26174.0;24600.0;23843.0;23637.0;23833.0;24475.0;23326.0;26128.0;24550.0;25324.0;25417.0;24112.0
41065.0;26764.0;25304.0;24642.0;28311.0;22720.0;27450.0;26246.0;24634.0;23891.0;23818.0;23911.0;24519.0;23351.0;26234.0;24592.0;25346.0;25497.0;24198.0
41103.0;26799.0;25374.0;24668.0;28406.0;22759.0;27611.0;26269.0;24715.0;24004.0;23874.0;23991.0;24581.0;23393.0;26255.0;24649.0;25407.0;25591.0;24291.0
41127.0;26831.0;25502.0;24717.0;28450.0;22818.0;27732.0;26354.0;24774.0;24132.0;23948.0;24090.0;24673.0;23596.0;26439.0;24749.0;25516.0;25652.0;24311.0
41228.0;26861.0;25526.0;24774.0;28509.0;22966.0;27754.0;26398.0;24847.0;24181.0;24026.0;24264.0;24769.0;23677.0;26562.0;24803.0;25574.0;25676.0;24385.0
41266.0;26991.0;25560.0;24870.0;28609.0;23065.0;27929.0;26440.0;24921.0;24246.0;24049.0;24288.0;24884.0;23712.0;26587.0;25050.0;25645.0;25718.0;24478.0
41364.0;27381.0;25700.0;24902.0;28660.0;23085.0;28052.0;26478.0;24950.0;24324.0;24116.0;24365.0;24970.0;23764.0;26624.0;25113.0;25762.0;25859.0;24581.0
41492.0;27488.0;25955.0;25011.0;28696.0;23184.0;28090.0;26562.0;24976.0;24473.0;24366.0;24424.0;25028.0;23819.0;26666.0;25209.0;25797.0;25921.0;24668.0
41524.0;27513.0;26107.0;25075.0;28722.0;23231.0;28190.0;26614.0;25025.0;24497.0;24406.0;24508.0;25095.0;23943.0;26913.0;25259.0;25878.0;25972.0;24699.0
41568.0;27566.0;26160.0;25110.0;28794.0;23269.0;28262.0;26702.0;25156.0;24672.0;24484.0;24600.0;25164.0;24021.0;26934.0;25344.0;25932.0;26171.0;24764.0
41638.0;27588.0;26190.0;25231.0;28859.0;23293.0;28291.0;26743.0;25193.0;24696.0;24508.0;24699.0;25224.0;24074.0;26967.0;25418.0;25965.0;26256.0;25043.0
41818.0;27752.0;26492.0;25280.0;28952.0;23366.0;28359.0;26804.0;25255.0;24880.0;24605.0;24741.0;25246.0;24127.0;27012.0;25468.0;25991.0;26301.0;25100.0
41897.0;27861.0;26558.0;25316.0;28988.0;23438.0;28410.0;26890.0;25297.0;25024.0;24687.0;24827.0;25266.0;24217.0;27147.0;25560.0;26045.0;26456.0;25133.0
41921.0;27885.0;26594.0;25343.0;29013.0;23499.0;28504.0;27066.0;25367.0;25045.0;24719.0;24884.0;25325.0;24252.0;27167.0;25592.0;26207.0;26480.0;25286.0
42030.0;27996.0;26631.0;25388.0;29163.0;23635.0;28588.0;27091.0;25455.0;25082.0;24761.0;25003.0;25350.0;24300.0;27239.0;25784.0;26246.0;26599.0;25322.0
42096.0;28114.0;26668.0;25416.0;29193.0;23711.0;28713.0;27111.0;25628.0;25105.0;24800.0;25045.0;25414.0;24368.0;27297.0;25842.0;26398.0;26628.0;25476.0
42201.0;28159.0;26790.0;25455.0;29346.0;23748.0;28780.0;27161.0;25740.0;25134.0;24851.0;25163.0;25559.0;24494.0;27409.0;25889.0;26428.0;26710.0;25541.0
42294.0;28239.0;26851.0;25530.0;29378.0;23769.0;28829.0;27217.0;25798.0;25278.0;24876.0;25232.0;25598.0;24559.0;27476.0;25916.0;26475.0;26797.0;25562.0
42354.0;28319.0;26894.0;25596.0;29407.0;23806.0;28875.0;27296.0;25830.0;25340.0;24925.0;25410.0;25718.0;24672.0;27517.0;26021.0;26823.0;26895.0;25636.0
42414.0;28356.0;27043.0;25616.0;29495.0;23851.0;28908.0;27507.0;25959.0;25428.0;24960.0;25438.0;25939.0;24708.0;27546.0;26098.0;26845.0;26929.0;25700.0
42447.0;28482.0;27130.0;25668.0;29594.0;23937.0;28968.0;27533.0;26020.0;25501.0;25004.0;25511.0;25976.0;24737.0;27617.0;26181.0;26873.0;27134.0;25736.0
42494.0;28546.0;27207.0;25693.0;29659.0;23977.0;28999.0;27589.0;26075.0;25586.0;25073.0;25547.0;26030.0;24758.0;27742.0;26229.0;27123.0;27209.0;25772.0
42617.0;28651.0;27286.0;25714.0;29685.0;24092.0;29046.0;27635.0;26097.0;25616.0;25120.0;25607.0;26129.0;24907.0;27789.0;26285.0;27169.0;27252.0;25890.0
42782.0;28711.0;27393.0;25738.0;29802.0;24124.0;29066.0;27703.0;26252.0;25653.0;25166.0;25659.0;26225.0;25050.0;27843.0;26353.0;27246.0;27359.0;26005.0
42844.0;28790.0;27451.0;25788.0;29888.0;24144.0;29163.0;27946.0;26471.0;25711.0;25206.0;25683.0;26299.0;25181.0;27931.0;26469.0;27355.0;27420.0;26162.0
42877.0;28875.0;27472.0;25889.0;29916.0;24203.0;29231.0;28063.0;26525.0;25802.0;25243.0;25712.0;26361.0;25205.0;27956.0;26489.0;27539.0;27459.0;26190.0
42916.0;29063.0;27546.0;25941.0;29953.0;24237.0;29279.0;28090.0;26662.0;25830.0;25295.0;25779.0;26382.0;25260.0;28046.0;26522.0;27613.0;27481.0;26282.0
42993.0;29145.0;27568.0;26041.0;29989.0;24258.0;29372.0;28129.0;26721.0;25890.0;25343.0;25858.0;26517.0;25322.0;28191.0;26814.0;27752.0;27523.0;26367.0
43059.0;29412.0;28003.0;26079.0;30101.0;24311.0;29394.0;28158.0;26794.0;25933.0;25370.0;26017.0;26633.0;25513.0;28257.0;26956.0;27850.0;27548.0;26417.0
43145.0;29435.0;28030.0;26099.0;30132.0;24335.0;29418.0;28265.0;26856.0;25987.0;25477.0;26067.0;26733.0;25594.0;28474.0;27072.0;27913.0;27599.0;26437.0
43210.0;29500.0;28083.0;26148.0;30215.0;24463.0;29544.0;28339.0;26884.0;26031.0;25549.0;26121.0;26848.0;25625.0;28516.0;27100.0;28021.0;27822.0;26457.0
43306.0;29656.0;28255.0;26177.0;30352.0;24518.0;29634.0;28377.0;26945.0;26141.0;25579.0;26156.0;26913.0;25686.0;28549.0;27145.0;28135.0;27863.0;26489.0
43395.0;29755.0;28291.0;26207.0;30373.0;24568.0;29675.0;28431.0;27125.0;26326.0;25609.0;26196.0;26967.0;25758.0;28578.0;27256.0;28157.0;27894.0;26760.0
43433.0;29817.0;28326.0;26251.0;30496.0;24592.0;29766.0;28466.0;27167.0;26356.0;25720.0;26227.0;26995.0;25856.0;28733.0;27335.0;28201.0;27935.0;26889.0
43611.0;29886.0;28454.0;26271.0;30522.0;24678.0;29802.0;28538.0;27287.0;26402.0;25860.0;26249.0;27025.0;25882.0;28828.0;27386.0;28225.0;27979.0;27031.0
43705.0;29979.0;28516.0;26298.0;30558.0;24792.0;29922.0;28627.0;27309.0;26513.0;25910.0;26485.0;27077.0;25902.0;29010.0;27467.0;28296.0;28053.0;27074.0
43778.0;30007.0;28567.0;26415.0;30619.0;24835.0;29987.0;28742.0;27340.0;26647.0;25959.0;26539.0;27120.0;25993.0;29052.0;27503.0;28318.0;28190.0;27128.0
43802.0;30051.0;28621.0;26611.0;30681.0;24914.0;30201.0;28800.0;27447.0;26779.0;25987.0;26593.0;27165.0;26023.0;29247.0;27532.0;28338.0;28283.0;27172.0
43981.0;30128.0;28690.0;26634.0;30736.0;25026.0;30362.0;28995.0;27489.0;26868.0;26051.0;26616.0;27213.0;26097.0;29288.0;27560.0;28421.0;28373.0;27316.0
44054.0;30259.0;28875.0;26807.0;30812.0;25048.0;30420.0;29028.0;27597.0;26973.0;26087.0;26695.0;27276.0;26201.0;29316.0;27622.0;28589.0;28449.0;27380.0
44075.0;30304.0;28983.0;26845.0;30854.0;25129.0;30452.0;29107.0;27641.0;27124.0;26109.0;26752.0;27306.0;26237.0;29480.0;27719.0;28845.0;28500.0;27412.0
44096.0;30330.0;29011.0;26931.0;30953.0;25303.0;30625.0;29181.0;27682.0;27195.0;26236.0;26820.0;27365.0;26286.0;29545.0;27791.0;28872.0;28586.0;27465.0
44257.0;30476.0;29062.0;26956.0;31044.0;25369.0;30686.0;29266.0;27740.0;27234.0;26351.0;26886.0;27471.0;26403.0;29697.0;27829.0;28914.0;28611.0;27489.0
44281.0;30624.0;29106.0;26997.0;31106.0;25409.0;30806.0;29369.0;27766.0;27304.0;26371.0;26917.0;27513.0;26428.0;29860.0;27911.0;28964.0;28692.0;27532.0
44328.0;30692.0;29136.0;27035.0;31130.0;25464.0;30835.0;29495.0;27812.0;27358.0;26457.0;27040.0;27587.0;26522.0;30049.0;27942.0;28993.0;28776.0;27581.0
44386.0;30896.0;29265.0;27088.0;31191.0;25499.0;30895.0;29603.0;27842.0;27437.0;26500.0;27098.0;27652.0;26558.0;30156.0;28023.0;29014.0;28842.0;27602.0
44493.0;30972.0;29306.0;27113.0;31504.0;25635.0;30924.0;29680.0;27888.0;27463.0;26547.0;27133.0;27703.0;26784.0;30340.0;28055.0;29144.0;28885.0;27692.0
44524.0;31017.0;29464.0;27166.0;31554.0;25735.0;30989.0;29801.0;28075.0;27500.0;26620.0;27204.0;27727.0;26810.0;30390.0;28103.0;29368.0;28952.0;27828.0
44616.0;31063.0;29490.0;27219.0;31620.0;25790.0;31038.0;29831.0;28121.0;27603.0;26744.0;27249.0;27783.0;26902.0;30434.0;28144.0;29397.0;28975.0;27898.0
44766.0;31143.0;29646.0;27357.0;31731.0;25887.0;31119.0;29914.0;28147.0;27681.0;26850.0;27303.0;27842.0;26986.0;30489.0;28174.0;29452.0;29010.0;28005.0
44864.0;31182.0;29687.0;27381.0;31801.0;25935.0;31141.0;29984.0;28188.0;27786.0;26877.0;27349.0;27899.0;27016.0;30511.0;28275.0;29510.0;29033.0;28123.0
44922.0;31359.0;29732.0;27424.0;31856.0;25980.0;31163.0;30021.0;28291.0;27868.0;26919.0;27374.0;27998.0;27295.0;30559.0;28458.0;29679.0;29120.0;28188.0
45041.0;31447.0;29836.0;27494.0;31923.0;26042.0;31187.0;30200.0;28357.0;27932.0;27000.0;27454.0;28190.0;27522.0;30677.0;28583.0;29788.0;29211.0;28237.0
45105.0;31471.0;29876.0;27553.0;32088.0;26186.0;31214.0;30226.0;28384.0;28163.0;27045.0;27481.0;28212.0;27554.0;30731.0;28637.0;29815.0;29431.0;28272.0
45158.0;31573.0;29902.0;27675.0;32124.0;26218.0;31270.0;30253.0;28484.0;28339.0;27177.0;27531.0;28242.0;27595.0;30787.0;28658.0;29869.0;29491.0;28491.0
45274.0;31672.0;30194.0;27802.0;32283.0;26250.0;31332.0;30286.0;28551.0;28401.0;27226.0;27594.0;28354.0;27719.0;30946.0;28750.0;30033.0;29575.0;28536.0
45359.0;31708.0;30243.0;27976.0;32399.0;26272.0;31366.0;30323.0;28737.0;28429.0;27325.0;27673.0;28442.0;27771.0;31052.0;28842.0;30063.0;29632.0;28587.0
45493.0;31774.0;30328.0;28071.0;32614.0;26312.0;31471.0;30398.0;28779.0;28467.0;27358.0;27736.0;28472.0;27801.0;31099.0;28903.0;30101.0;29737.0;28635.0
45645.0;31850.0;30353.0;28182.0;32659.0;26355.0;31518.0;30490.0;28902.0;28584.0;27382.0;27765.0;28505.0;27893.0;31120.0;28938.0;30126.0;29781.0;28886.0
45797.0;31976.0;30404.0;28208.0;32685.0;26498.0;31621.0;30547.0;29078.0;28638.0;27405.0;28006.0;28595.0;27927.0;31259.0;29035.0;30263.0;29933.0;28959.0
45822.0;32180.0;30530.0;28236.0;32713.0;26545.0;31836.0;30859.0;29101.0;28789.0;27456.0;28026.0;28783.0;27947.0;31279.0;29144.0;30335.0;29975.0;29058.0
45894.0;32355.0;30551.0;28348.0;32748.0;26663.0;31874.0;30879.0;29209.0;28924.0;27628.0;28052.0;28821.0;28075.0;31467.0;29228.0;30381.0;29999.0;29167.0
45917.0;32491.0;30686.0;28390.0;32826.0;26701.0;32008.0;30925.0;29236.0;28964.0;27660.0;28133.0;28934.0;28179.0;31528.0;29282.0;30499.0;30070.0;29298.0
46086.0;32596.0;30745.0;28443.0;32876.0;26822.0;32047.0;31118.0;29341.0;29012.0;27684.0;28160.0;29007.0;28207.0;31567.0;29397.0;30663.0;30119.0;29350.0
46183.0;32678.0;30820.0;28499.0;32929.0;26918.0;32087.0;31158.0;29399.0;29056.0;27727.0;28235.0;29156.0;28351.0;31620.0;29421.0;30905.0;30276.0;29376.0
46339.0;32821.0;30856.0;28657.0;33139.0;27064.0;32127.0;31367.0;29431.0;29143.0;27841.0;28262.0;29226.0;28373.0;31930.0;29503.0;30933.0;30352.0;29470.0
46446.0;33195.0;30898.0;28712.0;33196.0;27118.0;32280.0;31508.0;29502.0;29166.0;27876.0;28314.0;29250.0;28442.0;32003.0;29606.0;30953.0;30383.0;29500.0
46474.0;33242.0;30940.0;28765.0;33336.0;27259.0;32374.0;31541.0;29568.0;29251.0;27903.0;28339.0;29289.0;28567.0;32193.0;29667.0;31058.0;30421.0;29547.0
46517.0;33428.0;31115.0;28808.0;33356.0;27286.0;32449.0;31568.0;29589.0;29338.0;27984.0;28447.0;29377.0;28635.0;32235.0;29756.0;31119.0;30453.0;29654.0
46622.0;33493.0;31272.0;28829.0;33385.0;27337.0;32523.0;31600.0;29685.0;29412.0;28028.0;28594.0;29430.0;28847.0;32279.0;29886.0;31189.0;30612.0;29790.0
46705.0;33605.0;31295.0;28883.0;33471.0;27610.0;32834.0;31685.0;29741.0;29472.0;28071.0;28792.0;29544.0;28905.0;32341.0;29935.0;31210.0;30658.0;29879.0
46881.0;33791.0;31321.0;28979.0;33587.0;27687.0;33270.0;31711.0;29792.0;29501.0;28227.0;28834.0;29582.0;29122.0;32402.0;30019.0;31240.0;30705.0;29918.0
46931.0;34183.0;31431.0;29047.0;33618.0;27752.0;33336.0;31754.0;29825.0;29698.0;28274.0;28893.0;29624.0;29162.0;32485.0;30048.0;31361.0;30758.0;30007.0
47043.0;34221.0;31543.0;29108.0;33652.0;27773.0;33380.0;31784.0;29925.0;29818.0;28352.0;28933.0;29867.0;29236.0;32624.0;30077.0;31417.0;30885.0;30037.0
47093.0;34313.0;31601.0;29145.0;33798.0;27841.0;33452.0;31873.0;29962.0;29902.0;28376.0;29031.0;29943.0;29302.0;32700.0;30116.0;31437.0;30946.0;30105.0
47127.0;34355.0;31697.0;29176.0;33846.0;28040.0;33741.0;31933.0;29993.0;29941.0;28413.0;29074.0;30048.0;29464.0;32925.0;30382.0;31810.0;31026.0;30132.0
47159.0;34483.0;31728.0;29375.0;33971.0;28097.0;33971.0;31955.0;30070.0;30051.0;28450.0;29144.0;30088.0;29538.0;33106.0;30445.0;32066.0;31052.0;30240.0
47215.0;34520.0;31812.0;29412.0;33995.0;28124.0;34093.0;32201.0;30109.0;30162.0;28629.0;29284.0;30181.0;29637.0;33137.0;30687.0;32157.0;31140.0;30362.0
47266.0;34597.0;31861.0;29467.0;34033.0;28261.0;34134.0;32225.0;30134.0;30232.0;28695.0;29357.0;30235.0;29844.0;33190.0;30717.0;32190.0;31390.0;30390.0
47292.0;34719.0;31900.0;29533.0;34063.0;28415.0;34332.0;32503.0;30178.0;30340.0;28874.0;29424.0;30279.0;29868.0;33242.0;30860.0;32235.0;31422.0;30498.0
47351.0;34754.0;32080.0;29666.0;34095.0;28453.0;34418.0;32591.0;30227.0;30423.0;28956.0;29452.0;30323.0;29901.0;33289.0;30894.0;32298.0;31498.0;30567.0
47458.0;34858.0;32102.0;29693.0;34128.0;28569.0;34539.0;32663.0;30267.0;30643.0;29036.0;29711.0;30423.0;29963.0;33309.0;30945.0;32328.0;31651.0;30590.0
47480.0;34879.0;32165.0;29816.0;34157.0;28719.0;34606.0;32813.0;30302.0;30664.0;29060.0;29747.0;30615.0;30040.0;33340.0;31021.0;32436.0;31736.0;30675.0
47612.0;35005.0;32190.0;29895.0;34195.0;28754.0;34736.0;32835.0;30347.0;30687.0;29137.0;29800.0;30702.0;30097.0;33362.0;31044.0;32507.0;31758.0;30720.0
47692.0;35096.0;32237.0;29932.0;34235.0;28856.0;34802.0;33022.0;30428.0;30767.0;29169.0;29822.0;30772.0;30128.0;33418.0;31150.0;32529.0;31810.0;30745.0
47725.0;35127.0;32263.0;29972.0;34322.0;28893.0;34830.0;33045.0;30450.0;30813.0;29217.0;29866.0;30798.0;30297.0;33448.0;31206.0;32838.0;31831.0;30791.0
48038.0;35339.0;32313.0;30087.0;34404.0;28949.0;34883.0;33082.0;30492.0;30833.0;29243.0;29981.0;30935.0;30332.0;33664.0;31244.0;32870.0;32000.0;30884.0
48077.0;35428.0;32419.0;30113.0;34496.0;28987.0;34926.0;33115.0;30548.0;30946.0;29283.0;30060.0;31005.0;30376.0;33763.0;31310.0;32901.0;32079.0;30926.0
48150.0;35474.0;32478.0;30133.0;34603.0;29052.0;35199.0;33173.0;30620.0;30977.0;29404.0;30178.0;31044.0;30469.0;33825.0;31520.0;33065.0;32137.0;30967.0
48220.0;35512.0;32501.0;30156.0;34625.0;29075.0;35220.0;33355.0;31155.0;31022.0;29571.0;30199.0;31094.0;30500.0;33957.0;31592.0;33213.0;32266.0;31061.0
48439.0;35597.0;32536.0;30207.0;34677.0;29131.0;35281.0;33470.0;31182.0;31071.0;29851.0;30279.0;31134.0;30533.0;33988.0;31640.0;33243.0;32336.0;31157.0
48613.0;35664.0;32571.0;30256.0;34720.0;29230.0;35409.0;33530.0;31306.0;31114.0;30058.0;30305.0;31258.0;30575.0;34044.0;31662.0;33336.0;32374.0;31271.0
48652.0;35688.0;32604.0;30330.0;34785.0;29290.0;35475.0;33665.0;31328.0;31141.0;30214.0;30423.0;31288.0;30731.0;34171.0;31709.0;33391.0;32515.0;31317.0
48688.0;35870.0;32649.0;30383.0;34891.0;29351.0;35503.0;33772.0;31365.0;31211.0;30334.0;30536.0;31347.0;30769.0;34235.0;31743.0;33496.0;32552.0;31381.0
48719.0;35893.0;32682.0;30407.0;34923.0;29436.0;35573.0;33953.0;31419.0;31341.0;30362.0;30595.0;31379.0;30842.0;34338.0;31863.0;33531.0;32605.0;31406.0
48745.0;35956.0;32736.0;30503.0;35004.0;29481.0;35695.0;34158.0;31744.0;31418.0;30384.0;30691.0;31516.0;31010.0;34412.0;31950.0;33704.0;32647.0;31476.0
48934.0;36075.0;32802.0;30640.0;35030.0;29545.0;35804.0;34180.0;31781.0;31458.0;30426.0;30766.0;31574.0;31037.0;34459.0;31971.0;33739.0;32691.0;31533.0
49167.0;36128.0;32846.0;30675.0;35052.0;29709.0;35853.0;34409.0;31815.0;31576.0;30450.0;30792.0;31641.0;31086.0;34484.0;32295.0;34039.0;32793.0;31568.0
49233.0;36198.0;32898.0;30727.0;35153.0;29760.0;35927.0;34460.0;31856.0;31640.0;30536.0;30832.0;31662.0;31127.0;34649.0;32322.0;34125.0;32894.0;31671.0
49287.0;36219.0;33076.0;30775.0;35250.0;29812.0;35953.0;34617.0;31877.0;31723.0;30692.0;30853.0;31699.0;31194.0;34688.0;32410.0;34276.0;32919.0;31708.0
49311.0;36257.0;33116.0;30876.0;35359.0;29891.0;36041.0;34670.0;31987.0;31881.0;30853.0;30925.0;31772.0;31267.0;34850.0;32458.0;34557.0;33026.0;31731.0
49415.0;36333.0;33295.0;30916.0;35387.0;29980.0;36083.0;34923.0;32022.0;31931.0;31007.0;30952.0;31912.0;31308.0;34888.0;32536.0;34578.0;33101.0;31857.0
49439.0;36358.0;33354.0;31041.0;35516.0;30057.0;36255.0;35181.0;32069.0;32078.0;31071.0;31000.0;31959.0;31436.0;34945.0;32565.0;34632.0;33145.0;32007.0
49471.0;36380.0;33453.0;31172.0;35577.0;30112.0;36324.0;35468.0;32128.0;32160.0;31091.0;31051.0;32001.0;31485.0;35039.0;32630.0;34653.0;33175.0;32029.0
49590.0;36453.0;33490.0;31199.0;35601.0;30183.0;36372.0;35508.0;32276.0;32265.0;31122.0;31129.0;32184.0;31549.0;35130.0;32709.0;34727.0;33316.0;32051.0
49711.0;36573.0;33528.0;31240.0;35664.0;30269.0;36428.0;35561.0;32341.0;32363.0;31314.0;31164.0;32279.0;31589.0;35286.0;32742.0;34752.0;33650.0;32168.0
49732.0;36653.0;33597.0;31351.0;35734.0;30328.0;36469.0;35643.0;32389.0;32388.0;31368.0;31275.0;32300.0;31641.0;35318.0;32774.0;34808.0;33694.0;32203.0
49799.0;36755.0;33638.0;31384.0;35798.0;30348.0;36504.0;35695.0;32453.0;32511.0;31389.0;31329.0;32354.0;31704.0;35381.0;32924.0;34867.0;33731.0;32308.0
49837.0;36868.0;33685.0;31425.0;35853.0;30380.0;36567.0;35758.0;32509.0;32618.0;31482.0;31428.0;32459.0;31741.0;35418.0;32958.0;35324.0;33755.0;32337.0
49935.0;36909.0;33729.0;31464.0;35907.0;30439.0;36673.0;35825.0;32539.0;32669.0;31545.0;31765.0;32513.0;31839.0;35485.0;33041.0;35390.0;33785.0;32523.0
50089.0;36929.0;33780.0;31497.0;35929.0;30483.0;36766.0;35980.0;32560.0;32695.0;31641.0;31836.0;32534.0;31864.0;35557.0;33438.0;35444.0;33819.0;32722.0
50112.0;36976.0;33854.0;31522.0;36020.0;30519.0;36815.0;36036.0;32610.0;32784.0;31701.0;31923.0;32643.0;31983.0;35613.0;33459.0;35481.0;33865.0;32800.0
50262.0;37067.0;33961.0;31554.0;36106.0;30541.0;36993.0;36080.0;32673.0;32816.0;31747.0;32023.0;32933.0;32014.0;35799.0;33554.0;35673.0;33926.0;32913.0
50397.0;37227.0;33987.0;31704.0;36166.0;30619.0;37094.0;36128.0;32702.0;32837.0;31794.0;32055.0;33219.0;32077.0;35830.0;33598.0;35833.0;34061.0;32953.0
50517.0;37258.0;34020.0;31745.0;36245.0;30645.0;37131.0;36206.0;32762.0;32955.0;31877.0;32143.0;33330.0;32300.0;36090.0;33672.0;35919.0;34087.0;33018.0
50540.0;37297.0;34130.0;31849.0;36311.0;30796.0;37189.0;36262.0;32793.0;33082.0;31901.0;32380.0;33724.0;32469.0;36167.0;33725.0;35994.0;34139.0;33050.0
50578.0;37538.0;34159.0;31961.0;36473.0;30819.0;37275.0;36313.0;32842.0;33185.0;32075.0;32420.0;33828.0;32542.0;36330.0;33822.0;36089.0;34256.0;33197.0
50619.0;37658.0;34226.0;32026.0;36565.0;30965.0;37331.0;36548.0;32958.0;33293.0;32098.0;32478.0;33872.0;32596.0;36528.0;33922.0;36230.0;34351.0;33248.0
50666.0;37808.0;34369.0;32086.0;36640.0;31057.0;37369.0;36725.0;32983.0;33320.0;32140.0;32507.0;34007.0;32637.0;36570.0;33954.0;36251.0;34387.0;33289.0
50693.0;37849.0;34415.0;32127.0;36709.0;31151.0;37443.0;36760.0;33218.0;33445.0;32253.0;32537.0;34038.0;32679.0;36601.0;34029.0;36399.0;34413.0;33407.0
